TIME               EVENT
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '3', '0', 'NONE']
['4799', '4333926401', '262', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '39', '0', 'NONE']
['4799', '4333926401', '39', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '270', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '0', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '5050087430', '0', '0', 'NONE']
['4799', '5050087430', '16', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '270', '0', 'NONE']
['4799', '4447836162', '7', '0', 'NONE']
['4799', '4447836162', '46', '0', 'NONE']
['4799', '4447836162', '7', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '232', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '46', '0', 'NONE']
['4799', '4447836162', '47', '0', 'NONE']
['4799', '4447836162', '7', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '5050087430', '0', '0', 'NONE']
['4799', '5050087430', '39', '0', 'NONE']
['4799', '5050087430', '16', '0', 'NONE']
['4799', '5050087430', '9', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4447836162', '1', '0', 'NONE']
['4799', '4447836162', '0', '0', 'NONE']
['4799', '4447836162', '0', '0', 'NONE']
['4799', '4447836162', '1', '0', 'NONE']
['4799', '4447836162', '7', '0', 'NONE']
['4799', '4447836162', '0', '0', 'NONE']
['4799', '4447836162', '7', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '270', '0', 'NONE']
['4799', '5050087430', '11', '0', 'NONE']
['4799', '5050087430', '39', '0', 'NONE']
['4799', '5050087430', '16', '0', 'NONE']
['4799', '5050087430', '16', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '46', '0', 'NONE']
['4799', '4447836162', '47', '0', 'NONE']
['4799', '4447836162', '7', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '0', '0', 'NONE']
['4799', '5050087430', '1', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '5050087430', '0', '0', 'NONE']
['4799', '5050087430', '16', '0', 'NONE']
['4799', '5050087430', '47', '0', 'NONE']
['4799', '5050087430', '7', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '262', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '257', '0', 'NONE']
['4799', '4333926401', '257', '0', 'NONE']
['4799', '4333926401', '257', '0', 'NONE']
['4799', '4333926401', '257', '0', 'NONE']
['4799', '4333926401', '257', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '0', '0', 'NONE']
['4799', '4333926401', '72', '0', 'NONE']
['4799', '4333926401', '262', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '3', '0', 'NONE']
['4799', '4333926401', '3', '0', 'NONE']
['4799', '4333926401', '262', '0', 'NONE']
['4799', '4333926401', '280', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '1', '0', 'NONE']
['4799', '4333926401', '16', '0', 'NONE']
['4799', '4333926401', '111', '0', 'NONE']
['4799', '4333926401', '231', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4447836164', '1', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '1', '0', 'NONE']
['4799', '4447836164', '7', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '7', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '257', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '1', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '332', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '262', '0', 'NONE']
['4799', '4323244035', '257', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '3', '0', 'NONE']
['4799', '4323244035', '202', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '0', '0', 'NONE']
['4799', '4323244035', '46', '0', 'NONE']
['4799', '4339628037', '47', '0', 'NONE']
['4799', '4339628037', '47', '0', 'NONE']
['4799', '4339628037', '232', '0', 'NONE']
['4799', '4323244035', '137', '0', 'NONE']
['4799', '4323244035', '107', '0', 'NONE']
['4799', '4323244035', '72', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '72', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '72', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '72', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '61', '0', 'NONE']
['4799', '4447746054', '15', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '72', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '16', '0', 'NONE']
['4799', '4447746054', '1', '0', 'NONE']
['4799', '4447836164', '1', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '1', '0', 'NONE']
['4799', '4447836164', '7', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '7', '0', 'NONE']
['4799', '4450072577', '1', '0', 'NONE']
['4799', '4450072577', '0', '0', 'NONE']
['4799', '4450072577', '1', '0', 'NONE']
['4799', '4450072577', '1', '0', 'NONE']
['4799', '4450072577', '262', '0', 'NONE']
['4799', '4450072577', '1', '0', 'NONE']
['4799', '4450072577', '7', '0', 'NONE']
['4799', '4450072577', '0', '0', 'NONE']
['4799', '4450072577', '7', '0', 'NONE']
['4799', '4450072577', '0', '0', 'NONE']
['4799', '4450072577', '7', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '14', '0', 'NONE']
['4799', '4447746054', '13', '0', 'NONE']
['4799', '4447746054', '1', '0', 'NONE']
['4799', '4447836164', '1', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '1', '0', 'NONE']
['4799', '4447836164', '7', '0', 'NONE']
['4799', '4447836164', '0', '0', 'NONE']
['4799', '4447836164', '7', '0', 'NONE']
['4799', '4447746054', '270', '0', 'NONE']
['4799', '4450072577', '332', '0', 'NONE']
['4799', '4450072577', '14', '0', 'NONE']
['4799', '4450072577', '435', '0', 'NONE']
['4799', '4450072577', '14', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '7', '0', 'NONE']
['4799', '4450072577', '334', '0', 'NONE']
['4799', '4450072577', '273', '0', 'NONE']
['4799', '4450072577', '14', '0', 'NONE']
['4799', '4450072577', '186', '0', 'NONE']
['4799', '4450072577', '314', '0', 'NONE']
['4799', '4450072577', '157', '0', 'NONE']
['4799', '4450072577', '1', '0', 'NONE']
['4799', '4450072577', '202', '0', 'NONE']
['4799', '4450072577', '202', '0', 'NONE']
['4799', '4450072577', '0', '0', 'NONE']
['4799', '4450072577', '202', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '10', '0', 'NONE']
['4799', '4450072577', '7', '0', 'NONE']
['4799', '4450072577', '202', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '7', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '17', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
['4799', '4323244035', '18', '0', 'NONE']
